v1,v2,Unnamed: 2,Unnamed: 3,Unnamed: 4,CATEGORY-ENCODED
ham,dear take care reach homelov u lot,,,,0
ham,staffsciencenusedusgphyhcmkteachingpc1323,,,,0
ham,emigr someth ok mayb 530 bit hope,,,,0
ham,olol print forum post guy exact prob fix gpu replac hope dont ignor,,,,0
ham,walk mom right stagwood pass right winterston left victor hill address ltgt,,,,0
ham,yo jp hungri like mofo,,,,0
ham,creepi crazi,,,,0
ham,ok din get ur msg,,,,0
ham,tessypl favor pl convey birthday wish nimyapl dnt forget today birthday shija,,,,0
ham,pathaya enketa maraikara pa,,,,0
ham,even friend priest call,,,,0
ham,u lousi run alreadi come back half dead hee,,,,0
ham,that said bad dat e gal know u wat u,,,,0
ham,remind hr,,,,0
ham,hope would send messag rent due dont enough reserv complet gone loan need hope could balanc ltgt way could get till mid march hope pay back,,,,0
ham,hi happi new year dont mean intrud pl let know much tuition paid last semest much semest thank,,,,0
ham,hello hun ru way im good 2 date guy met walkabout far meet soon how everyon els,,,,0
ham,lol gon na last month cash left ltgt case collect week caus announc blog,,,,0
spam,good luck draw take place 28th feb 06 good luck remov send stop 87239 custom servic 08708034412,,,,1
ham,short cute good person," but dont try to prove\"" ..... Gud mrng...""",,,0
ham,havent decid yet eh,,,,0
ham,wat time liao still got,,,,0
ham,ye watch footi worri go blow phil nevil,,,,0
ham,wait 4 ì insid da car park,,,,0
ham,uncl abbey happi new year abiola,,,,0
ham,free call pa,,,,0
ham,r u say order slipper co pay return,,,,0
ham,stop know well,,,,0
ham,good even roger,,,,0
ham,small problem auctionpunj ask tiwari,,,,0
spam,free entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate tc appli 08452810073 detail 18,,,,1
ham,tell tell one treat hi hi hi,,,,0
ham,uncl atlanta wish guy great semest,,,,0
spam,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 poli nokia150p poly200p 16,,,,1
ham,u come 2 pick,,,,0
ham,that cool like photo sexi,,,,0
ham,would u fuckin believ didnt know thur pre book cancel need b sack,,,,0
ham,haha better late ever way could swing,,,,0
ham,ok finish 6,,,,0
spam,lookatm thank purchas video clip lookatm youv charg 35p think better send video mmsto 32323,,,,1
ham,ive bar b q store lifethi twat orang dungere came ask want deck got first punch,,,,0
ham,messag food,,,,0
ham,ok go sleep hope meet,,,,0
ham,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem,,,,0
ham,let know detail fri u find co im tom fri mention chines thank,,,,0
ham,your right think,,,,0
ham,wat r u,,,,0
ham,ur lectur,,,,0
spam,sexi sexi cum text im wet warm readi porn u fun msg free recd msg 150p inc vat 2 cancel text stop,,,,1
ham,custom place call,,,,0
ham,plan yet go join compani jan 5 onlydon know happen,,,,0
ham,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklac madstini grl agalla boy hogli 1 mutai eerulli kodthini grl love u kano,,,,0
ham,haha heard text your around,,,,0
ham,ill get tomorrow send,,,,0
ham,shit babe thasa bit mess upyeh, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY," ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...\""""",,0
ham,oh that late well good night give u call tomorrow iam go go sleep night night,,,,0
ham,cheer u tex mecaus u werebor yeah okden hunni r uin wk satsoundåõ likeyour havin gr8fun j keep updat countinlot lovem xxxxx,,,,0
ham,sorri meet ill call later,,,,0
ham,yo howz u girl never rang india l,,,,0
ham,yeah wors,,,,0
spam,hard live 121 chat 60pmin choos girl connect live call 09094646899 cheap chat uk biggest live servic vu bcm1896wc1n3xx,,,,1
ham,tag friend seem count friend,,,,0
spam,heard u4 call 4 rude chat privat line 01223585334 cum wan 2c pic gettin shag text pix 8552 2end send stop 8552 sam xxx,,,,1
ham,ok,,,,0
ham,long time rememb today,,,,0
ham,havent shop lor juz arriv,,,,0
ham,thank u better work caus feel use otherwis,,,,0
ham,challeng know,,,,0
ham,much ur hdd case cost,,,,0
ham,mysteri solv open email he sent anoth batch isnt sweeti,,,,0
ham,cant describ lucki im actual awak noon,,,,0
spam,2nd time tri contact u u å£1450 prize claim call 09053750005 b4 310303 tcsstop sm 08718725756 140ppm,,,,1
ham,today sorri day ever angri ever misbehav hurt plz plz slap urself bcoz ur fault im basic good,,,,0
ham,cheer card time year alreadi,,,,0
spam,hot live fantasi call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870k,,,,1
ham,peopl see msg think iam addict msging wrong bcoz dont know iam addict sweet friend bslvyl,,,,0
ham,ugh hope asu ppl dont randomli reformat,,,,0
ham,havent seen facebook huh lol,,,,0
ham,mah b ill pick tomorrow,,,,0
ham,still otsid leu come 2morrow maga,,,,0
ham,u still plumber tape wrench could borrow,,,,0
spam,dear voucher holder claim week offer pc pleas go httpwwwetlpcoukreward tsc appli,,,,1
ham,vl bcum difficult,,,,0
spam,ur go 2 bahama callfreefon 08081560665 speak live oper claim either bahama cruis ofå£2000 cash 18onli opt txt x 07786200117,,,,1
ham,havent still waitin usual ìï come back sch oredi,,,,0
ham,meet da call,,,,0
ham,k k watch film,,,,0
ham,cinema plu drink appeal tomo fr thriller director like mac 830,,,,0
ham,size eleph tablet u shove um ur ass,,,,0
ham,mani peopl seem special first sight remain special till last sight maintain till life end take cr da,,,,0
ham,parent kidz friend n colleagu scream surpris wait sofa nake,,,,0
ham,dunno juz askin co got card got 20 4 salon call hair sens tot da one ì cut ur hair,,,,0
ham,good morn pooki pie lol hope didnt wake u,,,,0
ham,mayb woke fuck 3 wouldnt problem,,,,0
ham,happi birthday youdearwith lot loverakhesh nri,,,,0
ham,howz person stori,,,,0
spam,2nd time tri 2 contact u u 750 pound prize 2 claim easi call 08712101358 10p per min btnationalr,,,,1
ham,x2 ltgt go get,,,,0
ham,hi neva worri bout da truth coz truth lead 2 ur heart itåõ least uniqu person like u deserv sleep tight morn,,,,0
spam,ur award citi break could win å£200 summer shop spree everi wk txt store 88039skilgmetscs087147403231winawkage16å£150perwksub,,,,1
ham,ur paper today e morn aft,,,,0
ham,lick everi drop readi use mouth well,,,,0
ham,expect whenev text hope goe well tomo,,,,0
ham,great p diddi neighbor come toothpast everi morn,,,,0
ham,av new number wil u use oneta,,,,0
ham,poke man everyday teach canada abi say hi,,,,0
ham,7 lor chang 2 suntec wat time u come,,,,0
ham,deam see onlin shop ask,,,,0
ham,curiou cuz ask,,,,0
ham,nicenicehow work,,,,0
ham,okay lor wah like def wont let us go haha say term condit,,,,0
ham,haha yup hope lose kg mon hip hop go orchard weigh,,,,0
ham,she good r u work,,,,0
ham,oh ye ive littl weather ive kind coccoon home,,,,0
ham,home also,,,,0
ham,phone weirdest auto correct,,,,0
ham,oop phone die didnt even know yeah like better,,,,0
ham,havent mu ask u 1st wat meet 4 lunch den u n meet alreadi lor u wan 2 go ask da ge 1st confirm w asap,,,,0
ham,said u mind go bedroom minut ok sed sexi mood came 5 minut latr wid caken wife,,,,0
ham,oh yeahand hav great time newquaysend postcard 1 look girl im goneu know 1im talkin boutxx,,,,0
ham,got divorc lol she,,,,0
ham,what ur pin,,,,0
ham,babe got enough money pick bread milk ill give back get home,,,,0
ham,want snow freez windi,,,,0
spam,urgent tri contact u today draw show å£2000 prize guarante call 09066358361 land line claim y87 valid 12hr,,,,1
ham,come mahal bu stop ltdecimalgt,,,,0
ham,knowthi week im go tirunelvai da,,,,0
ham,babi promis treat well bet take good care,,,,0
ham,like hotel dusk game think solv puzzl area thing,,,,0
spam,thank rington order refer number x29 mobil charg 450 tone arriv pleas call custom servic 09065989180,,,,1
ham,hi love goe day fuck morn woke drop cell way stair seem alright phew miss,,,,0
ham,well must pain catch,,,,0
ham,sorri da thangamit mistak,,,,0
ham,need coz never go,,,,0
ham,rose redr bloodblood heartheart u u send ti ur friend includ u like u get back 1u r poor relat 2u need 1 support 3u r frnd 2 mani 4some1 luv u 5 some1 pray god marri u tri,,,,0
ham,wifehow knew time murder exactli,,,,0
spam,six chanc win cash 100 20000 pound txt csh11 send 87575 cost 150pday 6day 16 tsandc appli repli hl 4 info,,,,1
spam,ur cashbal current 500 pound maxim ur cashin send collect 83600 150pmsg cc 08718720201 po box 11414 tcrw1,,,,1
ham,feel like dick keep sleep text facebook messag sup town,,,,0
ham,plm come da way,,,,0
ham,guess want alon time could show watch,,,,0
ham,height recycl read twice peopl spend time earn money money spent spend time good morn keep smile,,,,0
ham,yup ì comin,,,,0
ham,ye princess toledo,,,,0
ham,aight text your back mu ill swing need somebodi get door,,,,0
ham,ron say fri leh n said ding tai feng cant make reserv said wait lor,,,,0
ham,good swimsuit allow,,,,0
ham,okay soon best,,,,0
ham,cute thought friendship necessari share everi secret ur close frnd," but watever u shared should be true\""....""",,,0
ham,ok ive sent u da latest version da project,,,,0
ham,good morn dear great amp success day,,,,0
ham,pl accept one day beg chang number,,,,0
ham,squeeeeez christma hug u lik frndshp den hug back u get 3 u r cute 6 u r luvd 9 u r lucki none peopl hate u,,,,0
ham,ok anybodi ask abt u tel themp,,,,0
ham,funni fact nobodi teach volcano 2 erupt tsunami 2 aris hurrican 2 sway aroundn 1 teach hw 2 choos wife natur disast happen,,,,0
ham,gon na ring weekend wot,,,,0
ham,also track lighter find,,,,0
ham,sorri cant help,,,,0
ham,babe need advic,,,,0
ham,i‰û÷ll leav around four ok,,,,0
ham,come medic colleg 7pm forward da,,,,0
ham,kkit goodwhen go,,,,0
ham,make lasagna vodka,,,,0
ham,hi kate u give ring asap xxx,,,,0
ham,peopl tour thought sofa thing sent curiou sugar,,,,0
ham,told go got drunk,,,,0
ham,fuck chicken messag would late woould buzz didnt hear word,,,,0
spam,congratul thank good friend u å£2000 xma prize 2 claim easi call 08718726978 10p per minut btnationalr,,,,1
ham,im alway look excus citi,,,,0
ham,yup im still coffe wif fren fren drove shell give lift,,,,0
ham,shore takin bu,,,,0
ham,u gon na get deu ex,,,,0
ham,send email mind ltgt time per night,,,,0
spam,44 7732584351 want new nokia 3510i colour phone deliveredtomorrow 300 free minut mobil 100 free text free camcord repli call 08000930705,,,,1
ham,tap spile seven pub ga st broad st canal ok,,,,0
ham,ok come n pick u engin,,,,0
ham,never want tell im short onedg late,,,,0
ham,raviyog peripher bhayandar east,,,,0
ham,k actual guy meet sunoco howard right way,,,,0
spam,1 new voicemail pleas call 08719181513,,,,1
ham,moon come color dream star make music sm give warm peac sleep good night,,,,0
ham,finish eat got u plate leftov time,,,,0
ham,thanx lot,,,,0
ham,hurri home u big butt hang last caller u food done im starv dont ask cook,,,,0
ham,lol right diet everyday cheat anyway im meant fatti,,,,0
ham,great day beauti one,,,,0
ham,happen interview,,,,0
ham,solv case man found murder ltdecimalgt ltgt afternoon 1hi wife call polic 2polic question everyon 3wife siri sleep murder took place 4cook cook 5garden pick veget 6housemaid went 2 post offic 7children went 2 play 8neighbour went 2 marriag polic arrest murder immedi who repli reason u r brilliant,,,,0
ham,badrith chennaii sure pick usno competit,,,,0
ham,tot group mate lucki havent repli wat time ì need leav,,,,0
ham,hey around ive got enough half ten owe,,,,0
ham,hey tmr mayb meet yck,,,,0
ham,alrit sam nic checkin ur numberso ittb,,,,0
ham,make easi pay back ltgt yr say pay back earlier get,,,,0
ham,worri im sure youll get,,,,0
ham,ga station like block away hous youll drive right sinc armenia end swann take howard,,,,0
spam,someon u know ask date servic 2 contact cant guess call 09058097189 reveal pobox 6 ls15hb 150p,,,,1
spam,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day,,,,1
ham,tuition 330 hm go 1120 1205 one mind,,,,0
ham,im smoke peopl use wyli smoke much justifi ruin shit,,,,0
ham,dear good morn feel dear,,,,0
ham,littl med say take everi 8 hour 5 pain back took anoth hope dont die,,,,0
ham,beauti tomorrow never come come alreadi today hunt beauti tomorrow dont wast wonder today goodmorn,,,,0
ham,dunno lei ì decid lor abt leona oop tot ben go n msg,,,,0
ham,hi move in2 pub would great 2 c u u cud come,,,,0
spam,today voda number end 5226 select receiv 350 award hava match pleas call 08712300220 quot claim code 1131 standard rate app,,,,1
spam,messag free welcom new improv sex dog club unsubscrib servic repli stop msgs150p 18,,,,1
ham,honeybe said im sweetest world god laugh amp said waitu havnt met person read msg moral even god crack joke gmgngegn,,,,0
ham,ever easier,,,,0
spam,rct thnq adrian u text rgd vatian,,,,1
ham,stop call everyon say might cancer throat hurt talk cant answer everyon call get one call im babysit monday,,,,0
ham,itll tough ill,,,,0
ham,im gonnamissu muchi would say il send u postcard butther abouta much chanc merememberin asther ofsi breakin contract luv yaxx,,,,0
ham,ee msg na poortiyagi odalebeku hanumanji 7 name 1hanuman 2bajarangabali 3maruti 4pavanaputra 5sankatmochan 6ramaduth 7mahav ee 7 name ltgt janarig ivatt kalisidar next saturday olag ondu good news keluviri maretar ind 1 dodda problum nalli siguviri idu matra ltgt true dont neglet,,,,0
ham,hi darlin finish 3 u 1 2 pick meet text back number luv kate xxx,,,,0
ham,set place heart mind mind easili forget heart alway rememb wish happi valentin day,,,,0
ham,im surpris still guess right lor,,,,0
ham,oki ì wan meet bishan co bishan im drive today,,,,0
ham,oh ho first time u use type word,,,,0
ham,hi darlin work u get troubl ijust talk mum morn realli good time last night im goin soon call u,,,,0
ham,know serv mean,,,,0
ham,huh hyde park mel ah opp got confus anyway tt e best choic den juz take,,,,0
ham,oh gei happend tron mayb ill dl 3d,,,,0
spam,free messag activ 500 free text messag repli messag word free term condit visit www07781482378com,,,,1
ham,know girl alway safe selfish know got pa thank good night,,,,0
ham,worri hope photo shoot went well spif fun workag,,,,0
ham,im freez crave ice fml,,,,0
ham,kay sinc alreadi,,,,0
ham,eh sorri leh din c ur msg sad alreadi lar watch tv u still offic,,,,0
ham,yo im right yo work,,,,0
ham,ok darlin supos ok worri muchi film stuff mate babysit call therexx,,,,0
ham,said u mind go bedroom minut ok sed sexi mood came 5 minut latr wid caken wife,,,,0
ham,wake sinc check stuff saw true avail space pl call embassi send mail,,,,0
ham,nope juz work,,,,0
ham,huh fast dat mean u havent finish paint,,,,0
ham,number u live 11,,,,0
ham,put parti 7 day week studi lightli think need draw custom checkbox know hardcor,,,,0
ham,sac score big hundredh set batsman,,,,0
ham,send yetti number pl,,,,0
ham,much cost approx per month,,,,0
ham,ok theori test ì go book think 21 may coz thought wan na go jiayin isnt free,,,,0
spam,contact date servic someon know find call land line 09050000928 pobox45w2tg150p,,,,1
ham,that fine give call know want question,,,,0
ham,sorri got late start way,,,,0
ham,u go back urself lor,,,,0
ham,ga station go,,,,0
ham,k u bore come home,,,,0
ham,babe love cover face kiss,,,,0
ham,like made throw smoke friend car one time awesom,,,,0
ham,still check da,,,,0
ham,go walmart ill stay,,,,0
ham,havent forgotten might coupl buck send tomorrow k love ya,,,,0
ham,oh great ill disturb talk,,,,0
ham,revers cheat mathemat,,,,0
ham,ure welcom caught u use broken english,,,,0
ham,problem babi good time talk call left messag,,,,0
ham,sorri ill call later,,,,0
ham,oh brand,,,,0
ham,sorri cant take call right happen r 2waxsto wat want come ill get medic insur shell abl deliv basic care im current shop right medic insur give til friday morn that ill see major person guid right insur,,,,0
